purchase_id,student_id,subscription_type,refund_id,first_purchase_date,current_purchase_date,price,revenue_type,refunds,student_country
14260,242939,annual,NULL,"2021-11-26 16:48:09","2021-11-26 16:48:09",118.66,new,revenue,US
19796,243273,annual,NULL,"2022-05-31 18:45:56","2022-05-31 18:45:56",150,new,revenue,IN
14415,243618,annual,NULL,"2021-11-27 23:44:54","2021-11-27 23:44:54",118.66,new,revenue,US
13703,243677,monthly,NULL,"2021-11-18 14:07:24","2021-11-18 14:07:24",36,new,revenue,US
14031,243677,annual,NULL,"2021-11-24 15:07:14","2021-11-24 15:07:14",87.91,recurring,revenue,US
17094,243827,monthly,NULL,"2022-02-17 14:34:48","2022-02-17 14:34:48",36,new,revenue,US
17724,243827,monthly,NULL,"2022-03-17 14:40:49","2022-03-17 14:40:49",36,recurring,revenue,US
18613,243827,monthly,NULL,"2022-04-17 14:40:52","2022-04-17 14:40:52",36,recurring,revenue,US
19360,243827,monthly,NULL,"2022-05-17 14:40:58","2022-05-17 14:40:58",36,recurring,revenue,US
20223,243827,monthly,NULL,"2022-06-17 14:40:56","2022-06-17 14:40:56",36,recurring,revenue,US
20872,243827,monthly,NULL,"2022-07-17 14:40:42","2022-07-17 14:40:42",36,recurring,revenue,US
21681,243827,monthly,NULL,"2022-08-17 14:40:44","2022-08-17 14:40:44",36,recurring,revenue,US
22294,243827,monthly,NULL,"2022-09-17 14:40:51","2022-09-17 14:40:51",36,recurring,revenue,US
23079,243827,monthly,NULL,"2022-10-17 14:40:47","2022-10-17 14:40:47",36,recurring,revenue,US
13851,243847,annual,NULL,"2021-11-22 21:08:55","2021-11-22 21:08:55",118.66,new,revenue,NG
14630,243941,annual,NULL,"2021-11-28 23:02:02","2021-11-28 23:02:02",118.66,new,revenue,EG
14801,243946,annual,NULL,"2021-11-29 10:16:44","2021-11-29 10:16:44",142.67,new,revenue,GB
13810,243951,annual,NULL,"2021-11-22 16:21:10","2021-11-22 16:21:10",118.66,new,revenue,IN
13860,244015,annual,NULL,"2021-11-22 17:36:15","2021-11-22 17:36:15",118.66,new,revenue,US
16884,244031,annual,NULL,"2022-02-10 07:13:29","2022-02-10 07:13:29",129.7,new,revenue,EG
14416,244048,annual,NULL,"2021-11-28 00:22:18","2021-11-28 00:22:18",145.75,new,revenue,PL
16457,244058,annual,NULL,"2022-01-25 21:27:51","2022-01-25 21:27:51",149.6,new,revenue,US
15215,244087,annual,NULL,"2021-12-02 05:35:14","2021-12-02 05:35:14",118.66,new,revenue,SA
14191,244342,annual,NULL,"2021-11-26 09:04:26","2021-11-26 09:04:26",118.66,new,revenue,MA
14312,244363,annual,NULL,"2021-11-27 05:49:34","2021-11-27 05:49:34",133.99,new,revenue,CA
15058,244416,annual,NULL,"2021-12-01 03:04:21","2021-12-01 03:04:21",126.97,new,refund,TH
14625,244451,annual,NULL,"2021-11-28 22:20:16","2021-11-28 22:20:16",144.83,new,revenue,IT
19598,244504,annual,NULL,"2022-05-27 11:27:22","2022-05-27 11:27:22",149.99,new,revenue,US
13921,244523,monthly,NULL,"2021-11-23 13:51:38","2021-11-23 13:51:38",36,new,revenue,IE
15618,244523,monthly,NULL,"2021-12-23 08:17:25","2021-12-23 08:17:25",36,recurring,revenue,IE
14924,244586,annual,NULL,"2021-11-29 17:00:33","2021-11-29 17:00:33",118.66,new,revenue,US
15336,244669,monthly,NULL,"2021-12-07 05:45:44","2021-12-07 05:45:44",36,new,revenue,EG
14321,244831,annual,NULL,"2021-11-27 07:01:58","2021-11-27 07:01:58",127,new,revenue,SG
14608,244886,annual,NULL,"2021-11-28 21:10:55","2021-11-28 21:10:55",118.66,new,revenue,EG
16633,244891,monthly,NULL,"2022-01-28 17:54:35","2022-01-28 17:54:35",38.3,new,revenue,US
17329,244891,monthly,NULL,"2022-02-28 11:27:01","2022-02-28 11:27:01",38.3,recurring,revenue,US
14528,244937,annual,NULL,"2021-11-28 15:33:21","2021-11-28 15:33:21",127.23,new,revenue,SG
13688,244940,monthly,NULL,"2021-11-17 16:45:17","2021-11-17 16:45:17",36,new,revenue,PH
15499,244940,monthly,NULL,"2021-12-17 09:13:34","2021-12-17 09:13:34",36,recurring,revenue,PH
16139,244940,monthly,NULL,"2022-01-17 08:11:09","2022-01-17 08:11:09",36,recurring,revenue,PH
17078,244940,monthly,NULL,"2022-02-17 08:26:04","2022-02-17 08:26:04",36,recurring,revenue,PH
17712,244940,monthly,NULL,"2022-03-17 08:20:48","2022-03-17 08:20:48",36,recurring,revenue,PH
18606,244940,monthly,NULL,"2022-04-17 08:09:00","2022-04-17 08:09:00",36,recurring,revenue,PH
19355,244940,monthly,NULL,"2022-05-17 08:16:05","2022-05-17 08:16:05",36,recurring,revenue,PH
20220,244940,monthly,NULL,"2022-06-17 08:04:40","2022-06-17 08:04:40",36,recurring,revenue,PH
20862,244940,monthly,NULL,"2022-07-17 08:40:57","2022-07-17 08:40:57",36,recurring,revenue,PH
21674,244940,monthly,NULL,"2022-08-17 08:13:23","2022-08-17 08:13:23",36,recurring,revenue,PH
22289,244940,monthly,NULL,"2022-09-17 08:35:38","2022-09-17 08:35:38",36,recurring,revenue,PH
23074,244940,monthly,NULL,"2022-10-17 09:51:03","2022-10-17 09:51:03",36,recurring,revenue,PH
14354,245004,monthly,NULL,"2021-11-27 11:24:44","2021-11-27 11:24:44",36,new,revenue,NL
14376,245060,annual,NULL,"2021-11-27 14:54:00","2021-11-27 14:54:00",125.78,new,refund,US
14367,245078,annual,NULL,"2021-11-27 13:39:11","2021-11-27 13:39:11",118.66,new,revenue,US
22675,245137,annual,NULL,"2022-09-29 11:51:04","2022-09-29 11:51:04",149.99,new,revenue,US
14999,245397,annual,NULL,"2021-11-30 09:12:07","2021-11-30 09:12:07",143.64,new,revenue,ES
13912,245569,annual,NULL,"2021-11-23 10:58:32","2021-11-23 10:58:32",140.02,new,revenue,TR
14061,245703,annual,NULL,"2021-11-24 19:24:33","2021-11-24 19:24:33",132.84,new,revenue,CA
15014,245707,annual,NULL,"2021-11-30 10:38:31","2021-11-30 10:38:31",125.78,new,revenue,US
18132,245804,annual,NULL,"2022-03-30 20:52:30","2022-03-30 20:52:30",150.24,new,revenue,CA
14150,245810,annual,NULL,"2021-11-25 18:23:55","2021-11-25 18:23:55",118.66,new,revenue,EG
14861,245829,annual,NULL,"2021-11-29 13:07:45","2021-11-29 13:07:45",118.66,new,revenue,AR
13754,245835,monthly,NULL,"2021-11-21 08:16:42","2021-11-21 08:16:42",44.37,new,revenue,PL
15559,245835,monthly,NULL,"2021-12-21 09:24:41","2021-12-21 09:24:41",44.85,recurring,revenue,PL
16291,245835,monthly,NULL,"2022-01-21 08:02:15","2022-01-21 08:02:15",46.23,recurring,revenue,PL
17166,245835,monthly,NULL,"2022-02-21 11:44:34","2022-02-21 11:44:34",46.11,recurring,revenue,PL
14183,245896,annual,NULL,"2021-11-26 08:11:22","2021-11-26 08:11:22",118.66,new,revenue,US
13910,245897,annual,NULL,"2021-11-23 10:41:11","2021-11-23 10:41:11",142.32,new,revenue,NL
15211,246014,annual,NULL,"2021-12-02 05:07:34","2021-12-02 05:07:34",118.66,new,revenue,EG
13812,246062,annual,NULL,"2021-11-22 16:32:45","2021-11-22 16:32:45",128.16,new,revenue,US
14648,246109,annual,NULL,"2021-11-29 00:45:21","2021-11-29 00:45:21",118.42,new,revenue,BR
14560,246119,annual,NULL,"2021-11-28 17:48:33","2021-11-28 17:48:33",118.66,new,revenue,PH
14469,246177,annual,NULL,"2021-11-28 10:16:03","2021-11-28 10:16:03",118.66,new,refund,GH
13707,246282,monthly,NULL,"2021-11-18 19:23:33","2021-11-18 19:23:33",36,new,revenue,EG
13953,246282,annual,NULL,"2021-11-23 19:29:48","2021-11-23 19:29:48",87.03,recurring,refund,EG
16413,246307,monthly,NULL,"2022-01-24 17:08:03","2022-01-24 17:08:03",42.49,new,revenue,IN
17223,246307,monthly,NULL,"2022-02-24 10:03:36","2022-02-24 10:03:36",42.3,recurring,revenue,IN
14922,246317,annual,NULL,"2021-11-29 16:35:19","2021-11-29 16:35:19",118.66,new,revenue,EG
14000,246328,annual,NULL,"2021-11-24 08:32:02","2021-11-24 08:32:02",136.46,new,revenue,SA
18045,246415,monthly,NULL,"2022-03-28 17:24:41","2022-03-28 17:24:41",36.01,new,revenue,AZ
13967,246625,annual,NULL,"2021-11-23 23:06:33","2021-11-23 23:06:33",142.67,new,revenue,GB
15312,246640,monthly,NULL,"2021-12-04 21:33:03","2021-12-04 21:33:03",38.61,new,revenue,US
15852,246640,monthly,NULL,"2022-01-04 08:41:52","2022-01-04 08:41:52",38.61,recurring,revenue,US
16731,246640,monthly,NULL,"2022-02-04 08:06:55","2022-02-04 08:06:55",38.61,recurring,revenue,US
17406,246640,monthly,NULL,"2022-03-04 08:01:56","2022-03-04 08:01:56",38.61,recurring,revenue,US
18248,246640,monthly,NULL,"2022-04-04 08:02:28","2022-04-04 08:02:28",38.61,recurring,revenue,US
19050,246640,monthly,NULL,"2022-05-04 08:28:44","2022-05-04 08:28:44",38.61,recurring,revenue,US
14864,246800,annual,NULL,"2021-11-29 13:11:19","2021-11-29 13:11:19",142.67,new,revenue,GB
14249,246846,annual,NULL,"2021-11-26 18:29:04","2021-11-26 18:29:04",142.57,new,revenue,GB
13710,246879,monthly,NULL,"2021-11-18 21:45:31","2021-11-18 21:45:31",36,new,refund,AE
22367,246879,annual,NULL,"2022-09-20 15:16:19","2022-09-20 15:16:19",99,recurring,revenue,AE
14589,246907,monthly,NULL,"2021-11-28 20:17:51","2021-11-28 20:17:51",36,new,revenue,EC
15705,246907,monthly,NULL,"2021-12-28 09:16:18","2021-12-28 09:16:18",36,recurring,revenue,EC
16629,246907,monthly,NULL,"2022-01-28 08:30:38","2022-01-28 08:30:38",36,recurring,revenue,EC
14811,246941,annual,NULL,"2021-11-29 10:20:53","2021-11-29 10:20:53",130.66,new,revenue,AU
13692,246945,monthly,NULL,"2021-11-17 23:27:28","2021-11-17 23:27:28",35.94,new,revenue,MX
15500,246945,monthly,NULL,"2021-12-17 09:14:10","2021-12-17 09:14:10",35.44,recurring,revenue,MX
16138,246945,monthly,NULL,"2022-01-17 08:10:57","2022-01-17 08:10:57",36.6,recurring,revenue,MX
17077,246945,monthly,NULL,"2022-02-17 08:25:59","2022-02-17 08:25:59",36.51,recurring,revenue,MX
17717,246945,monthly,NULL,"2022-03-17 08:22:39","2022-03-17 08:22:39",35.81,recurring,revenue,MX
18598,246945,monthly,NULL,"2022-04-17 08:03:00","2022-04-17 08:03:00",37.32,recurring,revenue,MX
19358,246945,monthly,NULL,"2022-05-17 08:21:00","2022-05-17 08:21:00",36.98,recurring,revenue,MX
13838,246954,annual,NULL,"2021-11-22 19:30:01","2021-11-22 19:30:01",118.66,new,revenue,US
21323,247086,annual,NULL,"2022-07-29 06:40:37","2022-07-29 06:40:37",149.99,new,revenue,IN
13874,247102,annual,NULL,"2021-11-23 03:09:01","2021-11-23 03:09:01",130.76,new,revenue,AU
14691,247283,annual,NULL,"2021-11-29 04:30:58","2021-11-29 04:30:58",127.23,new,revenue,SG
14669,247308,annual,NULL,"2021-11-29 03:15:48","2021-11-29 03:15:48",118.66,new,revenue,VN
14631,247454,monthly,NULL,"2021-11-28 23:03:40","2021-11-28 23:03:40",43.68,new,revenue,MA
15723,247454,monthly,NULL,"2021-12-28 21:19:06","2021-12-28 21:19:06",43.7,recurring,revenue,MA
16612,247454,monthly,NULL,"2022-01-28 08:09:38","2022-01-28 08:09:38",43.56,recurring,revenue,MA
13631,247555,monthly,NULL,"2021-11-14 20:32:23","2021-11-14 20:32:23",38.88,new,revenue,US
15453,247555,monthly,NULL,"2021-12-14 10:22:32","2021-12-14 10:22:32",38.88,recurring,revenue,US
16067,247555,monthly,NULL,"2022-01-14 09:24:22","2022-01-14 09:24:22",38.88,recurring,revenue,US
16967,247555,monthly,NULL,"2022-02-14 08:10:19","2022-02-14 08:10:19",38.88,recurring,revenue,US
17628,247555,monthly,NULL,"2022-03-14 08:03:33","2022-03-14 08:03:33",38.88,recurring,revenue,US
18508,247555,monthly,NULL,"2022-04-14 09:20:05","2022-04-14 09:20:05",38.88,recurring,revenue,US
19297,247555,monthly,NULL,"2022-05-14 09:30:14","2022-05-14 09:30:14",38.88,recurring,revenue,US
13956,247584,monthly,NULL,"2021-11-23 20:07:31","2021-11-23 20:07:31",44.04,new,revenue,GB
14298,247618,annual,NULL,"2021-11-27 03:41:26","2021-11-27 03:41:26",118.66,new,revenue,EG
20363,247676,monthly,NULL,"2022-06-25 13:46:03","2022-06-25 13:46:03",26.84,new,revenue,GB
15009,247713,monthly,NULL,"2021-11-30 09:43:48","2021-11-30 09:43:48",37.01,new,revenue,GE
15757,247713,monthly,NULL,"2021-12-30 08:14:26","2021-12-30 08:14:26",37.14,recurring,revenue,GE
18361,247713,monthly,NULL,"2022-04-08 14:33:26","2022-04-08 14:33:26",36,recurring,revenue,GE
19172,247713,monthly,NULL,"2022-05-08 14:40:55","2022-05-08 14:40:55",36,recurring,revenue,GE
15974,247723,monthly,NULL,"2022-01-10 12:27:50","2022-01-10 12:27:50",36,new,revenue,GB
13652,247788,monthly,NULL,"2021-11-16 05:09:21","2021-11-16 05:09:21",39.71,new,revenue,US
15476,247788,monthly,NULL,"2021-12-16 08:20:33","2021-12-16 08:20:33",39.71,recurring,revenue,US
16123,247788,monthly,NULL,"2022-01-16 09:30:09","2022-01-16 09:30:09",39.71,recurring,revenue,US
17038,247788,monthly,NULL,"2022-02-16 08:25:15","2022-02-16 08:25:15",39.71,recurring,revenue,US
17684,247788,monthly,NULL,"2022-03-16 10:13:09","2022-03-16 10:13:09",39.71,recurring,revenue,US
15217,247838,annual,NULL,"2021-12-02 05:48:17","2021-12-02 05:48:17",118.66,new,revenue,US
14062,247864,monthly,NULL,"2021-11-24 19:30:47","2021-11-24 19:30:47",41.4,new,revenue,SA
15643,247864,monthly,NULL,"2021-12-24 09:19:09","2021-12-24 09:19:09",41.4,recurring,revenue,SA
14832,247869,annual,NULL,"2021-11-29 12:05:57","2021-11-29 12:05:57",130.66,new,revenue,AU
13633,247871,monthly,NULL,"2021-11-15 05:47:59","2021-11-15 05:47:59",39.63,new,revenue,AU
13785,247871,annual,NULL,"2021-11-22 15:04:25","2021-11-22 15:04:25",98.26,recurring,revenue,AU
13947,247913,monthly,NULL,"2021-11-23 18:12:11","2021-11-23 18:12:11",38.88,new,revenue,US
15626,247913,monthly,NULL,"2021-12-23 09:31:47","2021-12-23 09:31:47",38.88,recurring,revenue,US
16379,247913,monthly,NULL,"2022-01-23 10:04:28","2022-01-23 10:04:28",38.88,recurring,revenue,US
14786,248002,annual,NULL,"2021-11-29 09:37:51","2021-11-29 09:37:51",140.04,new,revenue,IN
17943,248036,annual,NULL,"2022-03-25 07:12:39","2022-03-25 07:12:39",149.98,new,revenue,IN
20934,248094,annual,NULL,"2022-07-19 10:35:25","2022-07-19 10:35:25",149.99,new,revenue,SA
15202,248115,annual,NULL,"2021-12-02 04:19:43","2021-12-02 04:19:43",118.66,new,revenue,PK
14459,248154,annual,NULL,"2021-11-28 09:44:19","2021-11-28 09:44:19",141.48,new,revenue,DE
21117,248182,monthly,709978974,"2022-07-25 17:24:25","2022-07-25 17:24:25",36,new,refund,NL
13916,248305,monthly,NULL,"2021-11-23 12:16:56","2021-11-23 12:16:56",36,new,revenue,LB
15619,248305,monthly,NULL,"2021-12-23 08:20:59","2021-12-23 08:20:59",36,recurring,revenue,LB
16663,248305,monthly,NULL,"2022-01-31 08:58:07","2022-01-31 08:58:07",36,recurring,revenue,LB
17290,248305,monthly,NULL,"2022-02-28 10:21:09","2022-02-28 10:21:09",36,recurring,revenue,LB
18022,248305,monthly,NULL,"2022-03-28 08:39:39","2022-03-28 08:39:39",25.2,recurring,revenue,LB
19987,248305,monthly,NULL,"2022-06-06 10:01:28","2022-06-06 10:01:28",36,recurring,revenue,LB
15022,248414,annual,NULL,"2021-11-30 13:37:43","2021-11-30 13:37:43",118.66,new,revenue,US
13842,248447,annual,NULL,"2021-11-22 20:08:15","2021-11-22 20:08:15",118.66,new,revenue,US
14493,248457,annual,NULL,"2021-11-28 12:03:15","2021-11-28 12:03:15",118.66,new,revenue,PK
14766,248485,annual,NULL,"2021-11-29 09:18:20","2021-11-29 09:18:20",118.66,new,revenue,PK
15477,248535,monthly,NULL,"2021-12-16 08:44:37","2021-12-16 08:44:37",36,new,revenue,JO
16634,248535,monthly,NULL,"2022-01-28 19:24:01","2022-01-28 19:24:01",36,recurring,revenue,JO
18456,248535,monthly,NULL,"2022-04-12 18:40:05","2022-04-12 18:40:05",36,recurring,revenue,JO
20601,248535,monthly,NULL,"2022-07-05 20:29:03","2022-07-05 20:29:03",36,recurring,revenue,JO
15631,248664,monthly,NULL,"2021-12-23 20:46:25","2021-12-23 20:46:25",41.4,new,revenue,SA
15038,248675,annual,NULL,"2021-11-30 20:12:45","2021-11-30 20:12:45",129.94,new,revenue,US
17277,248700,monthly,NULL,"2022-02-27 15:29:42","2022-02-27 15:29:42",36,new,revenue,IN
14490,248719,annual,NULL,"2021-11-28 11:45:55","2021-11-28 11:45:55",130.65,new,revenue,AU
15455,248739,monthly,NULL,"2021-12-14 15:58:37","2021-12-14 15:58:37",42.43,new,revenue,IN
16065,248739,monthly,NULL,"2022-01-14 09:09:58","2022-01-14 09:09:58",43.49,recurring,revenue,IN
16970,248739,monthly,NULL,"2022-02-14 08:11:21","2022-02-14 08:11:21",42.56,recurring,revenue,IN
17633,248739,monthly,NULL,"2022-03-14 08:08:36","2022-03-14 08:08:36",41.94,recurring,revenue,IN
18511,248739,monthly,NULL,"2022-04-14 09:21:01","2022-04-14 09:21:01",42.3,recurring,revenue,IN
19296,248739,monthly,NULL,"2022-05-14 09:29:28","2022-05-14 09:29:28",41.56,recurring,revenue,IN
20150,248739,monthly,NULL,"2022-06-14 08:34:30","2022-06-14 08:34:30",41.17,recurring,revenue,IN
20792,248739,monthly,NULL,"2022-07-14 08:40:51","2022-07-14 08:40:51",40.41,recurring,revenue,IN
21621,248739,monthly,NULL,"2022-08-14 08:37:18","2022-08-14 08:37:18",40.44,recurring,revenue,IN
13651,248796,monthly,NULL,"2021-11-16 04:00:57","2021-11-16 04:00:57",36,new,revenue,US
15229,248806,annual,NULL,"2021-12-02 07:28:20","2021-12-02 07:28:20",118.66,new,revenue,PE
21452,248826,monthly,NULL,"2022-08-05 08:37:40","2022-08-05 08:37:40",36,new,revenue,CM
22065,248826,monthly,NULL,"2022-09-05 08:40:45","2022-09-05 08:40:45",36,recurring,revenue,CM
22824,248826,monthly,NULL,"2022-10-05 08:40:49","2022-10-05 08:40:49",36,recurring,revenue,CM
22965,248871,annual,NULL,"2022-10-12 03:39:41","2022-10-12 03:39:41",184.43,new,revenue,IN
14681,248879,annual,NULL,"2021-11-29 04:01:17","2021-11-29 04:01:17",141.48,new,revenue,DE
15104,248992,annual,NULL,"2021-12-01 11:36:05","2021-12-01 11:36:05",118.66,new,refund,EG
14015,249054,monthly,NULL,"2021-11-24 09:42:24","2021-11-24 09:42:24",36,new,revenue,EG
15641,249054,monthly,NULL,"2021-12-24 08:53:27","2021-12-24 08:53:27",36,recurring,revenue,EG
16398,249054,monthly,NULL,"2022-01-24 08:02:38","2022-01-24 08:02:38",36,recurring,revenue,EG
13716,249118,annual,NULL,"2021-11-16 13:37:09","2021-11-16 13:37:09",427.9,new,refund,IE
13706,249195,annual,NULL,"2021-11-18 19:08:24","2021-11-18 19:08:24",68.55,new,revenue,BR
15119,249243,annual,NULL,"2021-12-01 14:46:03","2021-12-01 14:46:03",142.4,new,revenue,GB
13797,249247,annual,NULL,"2021-11-22 15:43:00","2021-11-22 15:43:00",140.04,new,revenue,IN
13982,249258,annual,NULL,"2021-11-24 03:03:09","2021-11-24 03:03:09",127.01,new,revenue,SG
14927,249314,annual,NULL,"2021-11-29 17:24:53","2021-11-29 17:24:53",118,new,revenue,IN
14093,249318,annual,NULL,"2021-11-25 04:42:32","2021-11-25 04:42:32",126.97,new,revenue,TH
13665,249410,monthly,NULL,"2021-11-16 20:08:34","2021-11-16 20:08:34",38.57,new,revenue,US
13945,249410,annual,NULL,"2021-11-23 18:02:53","2021-11-23 18:02:53",95.11,recurring,revenue,US
15441,249431,monthly,NULL,"2021-12-13 20:42:54","2021-12-13 20:42:54",36,new,refund,US
17275,249481,monthly,NULL,"2022-02-27 10:41:57","2022-02-27 10:41:57",42.71,new,revenue,DE
17998,249481,monthly,NULL,"2022-03-27 11:00:39","2022-03-27 11:00:39",42.86,recurring,revenue,DE
18902,249481,monthly,NULL,"2022-04-27 11:00:42","2022-04-27 11:00:42",42.9,recurring,revenue,DE
19597,249481,monthly,NULL,"2022-05-27 11:00:35","2022-05-27 11:00:35",42.98,recurring,revenue,DE
20400,249481,monthly,NULL,"2022-06-27 11:00:45","2022-06-27 11:00:45",42.63,recurring,revenue,DE
13831,249494,annual,NULL,"2021-11-22 18:35:51","2021-11-22 18:35:51",126.25,new,revenue,US
14824,249503,annual,NULL,"2021-11-29 11:51:31","2021-11-29 11:51:31",118.66,new,revenue,JP
18047,249600,annual,NULL,"2022-03-28 18:52:46","2022-03-28 18:52:46",149.99,new,revenue,MX
13731,250078,monthly,NULL,"2021-11-19 17:24:34","2021-11-19 17:24:34",42.45,new,revenue,IN
15817,250078,monthly,NULL,"2022-01-02 07:38:03","2022-01-02 07:38:03",42.5,recurring,revenue,IN
14225,250115,annual,NULL,"2021-11-26 16:02:34","2021-11-26 16:02:34",118.66,new,revenue,NG
13906,250255,annual,NULL,"2021-11-23 09:42:21","2021-11-23 09:42:21",124.6,new,revenue,AE
15227,250275,annual,NULL,"2021-12-02 07:19:27","2021-12-02 07:19:27",124.49,new,revenue,CA
14930,250283,annual,NULL,"2021-11-29 17:44:27","2021-11-29 17:44:27",129.19,new,revenue,US
13964,250351,annual,NULL,"2021-11-23 22:34:36","2021-11-23 22:34:36",130.62,new,revenue,AU
14934,250355,annual,NULL,"2021-11-29 18:12:34","2021-11-29 18:12:34",126.25,new,revenue,US
13869,250386,annual,NULL,"2021-11-23 02:13:47","2021-11-23 02:13:47",147.02,new,revenue,FI
14069,250466,annual,NULL,"2021-11-24 20:13:24","2021-11-24 20:13:24",118.66,new,revenue,US
15019,250609,annual,NULL,"2021-11-30 12:55:25","2021-11-30 12:55:25",124.6,new,revenue,AE
15117,250629,annual,NULL,"2021-12-01 14:32:23","2021-12-01 14:32:23",118.66,new,revenue,PH
14294,250694,annual,NULL,"2021-11-27 02:12:40","2021-11-27 02:12:40",130.4,new,revenue,JP
13929,250809,annual,NULL,"2021-11-23 15:03:44","2021-11-23 15:03:44",143.43,new,revenue,NL
13927,250850,annual,NULL,"2021-11-23 14:53:03","2021-11-23 14:53:03",126.25,new,revenue,US
14899,250855,annual,NULL,"2021-11-29 14:36:04","2021-11-29 14:36:04",143.7,new,revenue,SG
14583,250875,monthly,NULL,"2021-11-28 19:52:21","2021-11-28 19:52:21",36.06,new,revenue,FR
14501,250924,annual,NULL,"2021-11-28 12:43:41","2021-11-28 12:43:41",146.06,new,revenue,PL
16233,251217,annual,NULL,"2022-01-19 23:47:49","2022-01-19 23:47:49",180.07,new,revenue,BG
14633,251249,annual,NULL,"2021-11-28 23:19:38","2021-11-28 23:19:38",126.67,new,revenue,US
14089,251254,annual,NULL,"2021-11-25 03:34:14","2021-11-25 03:34:14",118.66,new,revenue,PH
13713,251283,monthly,NULL,"2021-11-19 02:58:09","2021-11-19 02:58:09",37.04,new,revenue,US
15527,251283,monthly,NULL,"2021-12-19 08:46:29","2021-12-19 08:46:29",37.04,recurring,revenue,US
16364,251293,monthly,NULL,"2022-01-23 00:17:05","2022-01-23 00:17:05",28.73,new,revenue,US
17200,251293,monthly,NULL,"2022-02-23 08:42:09","2022-02-23 08:42:09",28.73,recurring,revenue,US
17878,251293,monthly,NULL,"2022-03-23 08:10:44","2022-03-23 08:10:44",28.73,recurring,revenue,US
18786,251293,monthly,NULL,"2022-04-23 09:56:06","2022-04-23 09:56:06",28.73,recurring,revenue,US
19493,251293,monthly,NULL,"2022-05-23 09:33:46","2022-05-23 09:33:46",28.73,recurring,revenue,US
15131,251329,annual,NULL,"2021-12-01 16:53:03","2021-12-01 16:53:03",143.49,new,revenue,ES
14070,251383,annual,NULL,"2021-11-24 20:30:39","2021-11-24 20:30:39",143.62,new,revenue,NL
14981,251499,annual,NULL,"2021-11-30 08:28:07","2021-11-30 08:28:07",142.49,new,revenue,US
14282,251554,annual,NULL,"2021-11-26 22:58:30","2021-11-26 22:58:30",129.05,new,revenue,US
14099,251612,annual,NULL,"2021-11-25 06:55:49","2021-11-25 06:55:49",125.78,new,revenue,MY
13994,251728,annual,NULL,"2021-11-24 06:02:05","2021-11-24 06:02:05",118.66,new,revenue,SA
15255,251981,annual,NULL,"2021-12-02 15:24:06","2021-12-02 15:24:06",148.66,new,revenue,NO
14404,252008,annual,NULL,"2021-11-27 21:06:22","2021-11-27 21:06:22",126.25,new,revenue,US
14763,252053,annual,NULL,"2021-11-29 09:10:21","2021-11-29 09:10:21",118,new,revenue,IN
14912,252073,annual,NULL,"2021-11-29 15:01:31","2021-11-29 15:01:31",140.04,new,revenue,IN
14668,252175,annual,NULL,"2021-11-29 03:12:06","2021-11-29 03:12:06",118.66,new,revenue,US
15120,252200,annual,NULL,"2021-12-01 15:05:27","2021-12-01 15:05:27",139.87,new,revenue,IN
14180,252262,monthly,NULL,"2021-11-26 07:09:39","2021-11-26 07:09:39",36,new,revenue,NG
14198,252339,annual,NULL,"2021-11-26 10:28:10","2021-11-26 10:28:10",142.44,new,revenue,FR
14593,252499,annual,NULL,"2021-11-28 20:32:52","2021-11-28 20:32:52",144.83,new,revenue,IT
14881,252669,annual,NULL,"2021-11-29 14:05:35","2021-11-29 14:05:35",118.66,new,revenue,SA
14199,252673,annual,NULL,"2021-11-26 10:30:49","2021-11-26 10:30:49",136.46,new,revenue,SA
14641,252675,annual,NULL,"2021-11-29 00:16:43","2021-11-29 00:16:43",127.26,new,revenue,US
14911,252678,annual,NULL,"2021-11-29 15:00:49","2021-11-29 15:00:49",145.94,new,revenue,BE
13859,252706,monthly,NULL,"2021-11-22 22:51:31","2021-11-22 22:51:31",38.29,new,revenue,US
15593,252706,monthly,NULL,"2021-12-22 08:17:25","2021-12-22 08:17:25",38.29,recurring,revenue,US
16346,252706,monthly,NULL,"2022-01-22 08:09:25","2022-01-22 08:09:25",38.29,recurring,revenue,US
13819,252812,annual,NULL,"2021-11-22 17:15:24","2021-11-22 17:15:24",118.66,new,revenue,TN
15747,252828,annual,NULL,"2021-12-29 16:28:17","2021-12-29 16:28:17",212.1,new,revenue,SA
16487,252896,annual,NULL,"2022-01-26 12:48:42","2022-01-26 12:48:42",115.3,new,revenue,FR
17371,252912,monthly,NULL,"2022-03-01 14:23:22","2022-03-01 14:23:22",36,new,revenue,TW
14240,253013,annual,NULL,"2021-11-26 17:35:43","2021-11-26 17:35:43",141.34,new,refund,DE
13840,253033,annual,NULL,"2021-11-22 19:52:45","2021-11-22 19:52:45",136.46,new,revenue,SA
14585,253062,annual,NULL,"2021-11-28 19:59:27","2021-11-28 19:59:27",118.77,new,revenue,GE
13926,253149,annual,NULL,"2021-11-23 14:44:26","2021-11-23 14:44:26",141.21,new,revenue,GB
14994,253157,annual,NULL,"2021-11-30 08:48:03","2021-11-30 08:48:03",118.66,new,revenue,PK
14085,253167,monthly,NULL,"2021-11-25 01:22:47","2021-11-25 01:22:47",39.2,new,revenue,US
14538,253170,annual,NULL,"2021-11-28 16:18:40","2021-11-28 16:18:40",129.19,new,revenue,US
14233,253225,annual,NULL,"2021-11-26 16:53:55","2021-11-26 16:53:55",126.25,new,revenue,US
